,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
61,0.020056649,0.0197976,0.019541897,0.019289496,0.019040356,0.018794433,0.018551687,0.018312076,0.018075559,0.017842098,0.017611652,0.017384182,0.01715965,0.016938018,0.016719249,0.016503306,0.016290151,0.01607975,0.015872066,0.015667065,0.015464711,0.015264971,0.01506781,0.014873197,0.014681096,0.014491477,0.014304307,0.014119555,0.013937189,0.013757178,0.013579492,0.013404101,0.013230975,0.013060086,0.012891404,0.0127249,0.012560547,0.012398317,0.012238182,0.012080115,0.01192409,0.01177008,0.011618059,0.011468002,0.011319883,0.011173677,0.011029359,0.010886905,0.010746291,0.010607494,0.010470489,0.010335253,0.010201765,0.01007,0.009939937,0.009811554,0.00968483,0.009559742,0.009436269,0.009314392,0.009194088,0.009075339,0.008958123,0.008842421,0.008728213,0.008615481,0.008504205,0.008394365,0.008285945,0.008178925,0.008073287,0.007969013,0.007866087,0.007764489,0.007664204,0.007565215,0.007467503,0.007371054,0.00727585,0.007181877,0.007089116,0.006997554,0.006907175,0.006817963,0.006729903,0.00664298,0.00655718,0.006472489,0.006388891,0.006306373,0.006224921,0.00614452,0.006065159,0.005986822,0.005909497,0.005833171,0.00575783,0.005683463,0.005610056,0.005537597,0.005466074,0.005395475,0.005325788,0.005257001,0.005189102,0.005122081,0.005055924,0.004990623,0.004926165,0.004862539,0.004799735,0.004737742,0.00467655,0.004616149,0.004556527,0.004497675,0.004439584,0.004382243,0.004325643,0.004269773,0.004214625,0.00416019,0.004106457,0.004053419,0.004001066,0.003949388,0.003898379,0.003848028,0.003798327,0.003749268,0.003700843,0.003653044,0.003605861,0.003559289,0.003513317,0.00346794,0.003423148,0.003378935,0.003335294,0.003292215
62,0.021382194,0.021106025,0.020833422,0.02056434,0.020298734,0.020036558,0.019777769,0.019522322,0.019270174,0.019021283,0.018775607,0.018533104,0.018293733,0.018057453,0.017824226,0.01759401,0.017366769,0.017142462,0.016921052,0.016702502,0.016486775,0.016273834,0.016063643,0.015856167,0.015651371,0.01544922,0.01524968,0.015052717,0.014858298,0.014666391,0.014476962,0.014289979,0.014105412,0.013923228,0.013743397,0.01356589,0.013390674,0.013217722,0.013047004,0.012878491,0.012712154,0.012547965,0.012385897,0.012225923,0.012068015,0.011912146,0.01175829,0.011606422,0.011456515,0.011308544,0.011162484,0.011018311,0.010876,0.010735527,0.010596868,0.010460001,0.010324901,0.010191546,0.010059913,0.009929981,0.009801726,0.009675129,0.009550166,0.009426817,0.009305062,0.009184879,0.009066248,0.00894915,0.008833564,0.008719471,0.008606851,0.008495686,0.008385957,0.008277645,0.008170732,0.0080652,0.007961031,0.007858207,0.007756712,0.007656527,0.007557637,0.007460023,0.007363671,0.007268562,0.007174683,0.007082015,0.006990545,0.006900256,0.006811133,0.006723162,0.006636326,0.006550612,0.006466005,0.006382491,0.006300056,0.006218685,0.006138366,0.006059083,0.005980825,0.005903578,0.005827328,0.005752063,0.00567777,0.005604437,0.00553205,0.005460599,0.005390071,0.005320453,0.005251735,0.005183904,0.00511695,0.00505086,0.004985624,0.00492123,0.004857668,0.004794927,0.004732997,0.004671866,0.004611525,0.004551963,0.00449317,0.004435137,0.004377853,0.00432131,0.004265496,0.004210404,0.004156023,0.004102344,0.004049359,0.003997058,0.003945432,0.003894474,0.003844173,0.003794522,0.003745513,0.003697136,0.003649385,0.00360225,0.003555723,0.003509798
63,0.022798233,0.022503774,0.022213118,0.021926216,0.02164302,0.021363482,0.021087554,0.02081519,0.020546344,0.02028097,0.020019024,0.019760461,0.019505237,0.01925331,0.019004637,0.018759176,0.018516885,0.018277723,0.018041651,0.017808627,0.017578613,0.01735157,0.01712746,0.016906244,0.016687885,0.016472347,0.016259592,0.016049585,0.015842291,0.015637674,0.0154357,0.015236335,0.015039544,0.014845295,0.014653556,0.014464292,0.014277473,0.014093068,0.013911043,0.01373137,0.013554018,0.013378956,0.013206155,0.013035586,0.01286722,0.012701029,0.012536984,0.012375058,0.012215224,0.012057453,0.011901721,0.011748,0.011596264,0.011446489,0.011298647,0.011152716,0.011008669,0.010866482,0.010726132,0.010587595,0.010450847,0.010315865,0.010182627,0.010051109,0.009921291,0.009793149,0.009666662,0.009541808,0.009418568,0.009296919,0.009176841,0.009058314,0.008941318,0.008825833,0.00871184,0.008599319,0.008488251,0.008378618,0.008270401,0.008163582,0.008058142,0.007954064,0.007851331,0.007749924,0.007649827,0.007551023,0.007453495,0.007357226,0.007262201,0.007168404,0.007075818,0.006984427,0.006894217,0.006805173,0.006717278,0.006630519,0.00654488,0.006460347,0.006376906,0.006294543,0.006213243,0.006132994,0.006053781,0.005975591,0.005898411,0.005822228,0.005747029,0.005672801,0.005599532,0.005527209,0.00545582,0.005385354,0.005315797,0.005247139,0.005179368,0.005112472,0.00504644,0.004981261,0.004916923,0.004853417,0.004790731,0.004728855,0.004667777,0.004607489,0.004547979,0.004489238,0.004431256,0.004374022,0.004317528,0.004261763,0.004206719,0.004152386,0.004098754,0.004045815,0.00399356,0.00394198,0.003891065,0.003840809,0.003791202,0.003742235
64,0.02498823,0.024665486,0.024346909,0.024032448,0.023722048,0.023415657,0.023113224,0.022814697,0.022520025,0.02222916,0.021942051,0.02165865,0.02137891,0.021102783,0.020830222,0.020561182,0.020295616,0.020033481,0.019774731,0.019519323,0.019267214,0.019018362,0.018772723,0.018530257,0.018290923,0.01805468,0.017821488,0.017591308,0.017364101,0.017139829,0.016918453,0.016699937,0.016484242,0.016271334,0.016061176,0.015853732,0.015648967,0.015446847,0.015247338,0.015050405,0.014856016,0.014664138,0.014474738,0.014287784,0.014103245,0.013921089,0.013741287,0.013563806,0.013388618,0.013215692,0.013045,0.012876513,0.012710201,0.012546038,0.012383995,0.012224045,0.012066161,0.011910316,0.011756484,0.011604639,0.011454755,0.011306807,0.01116077,0.011016619,0.010874329,0.010733878,0.010595241,0.010458394,0.010323315,0.01018998,0.010058368,0.009928455,0.009800221,0.009673642,0.009548699,0.009425369,0.009303633,0.009183468,0.009064856,0.008947775,0.008832207,0.008718131,0.008605529,0.008494381,0.008384669,0.008276374,0.008169477,0.008063961,0.007959808,0.007857001,0.007755521,0.007655351,0.007556476,0.007458877,0.00736254,0.007267446,0.007173581,0.007080928,0.006989471,0.006899196,0.006810087,0.006722129,0.006635307,0.006549606,0.006465012,0.006381511,0.006299088,0.00621773,0.006137423,0.006058153,0.005979906,0.005902671,0.005826433,0.005751179,0.005676898,0.005603576,0.005531201,0.00545976,0.005389243,0.005319636,0.005250929,0.005183108,0.005116164,0.005050084,0.004984858,0.004920474,0.004856922,0.004794191,0.00473227,0.004671148,0.004610816,0.004551264,0.00449248,0.004434456,0.004377181,0.004320646,0.004264841,0.004209757,0.004155384,0.004101714
65,0.027478996,0.027124081,0.02677375,0.026427944,0.026086604,0.025749673,0.025417094,0.02508881,0.024764766,0.024444908,0.024129181,0.023817531,0.023509907,0.023206257,0.022906528,0.02261067,0.022318634,0.022030369,0.021745828,0.021464962,0.021187723,0.020914066,0.020643942,0.020377308,0.020114117,0.019854326,0.01959789,0.019344767,0.019094912,0.018848285,0.018604843,0.018364545,0.018127351,0.017893221,0.017662115,0.017433993,0.017208818,0.016986551,0.016767155,0.016550593,0.016336828,0.016125823,0.015917544,0.015711956,0.015509022,0.01530871,0.015110984,0.014915813,0.014723162,0.014533,0.014345294,0.014160012,0.013977123,0.013796596,0.013618401,0.013442508,0.013268886,0.013097507,0.012928342,0.012761361,0.012596537,0.012433842,0.012273248,0.012114728,0.011958256,0.011803805,0.011651349,0.011500861,0.011352318,0.011205693,0.011060961,0.0109181,0.010777083,0.010637888,0.01050049,0.010364867,0.010230996,0.010098854,0.009968418,0.009839668,0.00971258,0.009587133,0.009463307,0.00934108,0.009220432,0.009101342,0.008983791,0.008867757,0.008753223,0.008640167,0.008528572,0.008418418,0.008309687,0.00820236,0.008096419,0.007991847,0.007888626,0.007786737,0.007686165,0.007586891,0.0074889,0.007392174,0.007296698,0.007202455,0.007109429,0.007017605,0.006926966,0.006837498,0.006749186,0.006662015,0.006575969,0.006491035,0.006407197,0.006324443,0.006242757,0.006162126,0.006082537,0.006003976,0.00592643,0.005849885,0.005774328,0.005699748,0.005626131,0.005553464,0.005481736,0.005410935,0.005341048,0.005272064,0.005203971,0.005136757,0.005070411,0.005004922,0.00494028,0.004876472,0.004813488,0.004751317,0.00468995,0.004629375,0.004569583,0.004510563
66,0.029283481,0.028905259,0.028531923,0.028163409,0.027799654,0.027440597,0.027086178,0.026736337,0.026391014,0.026050151,0.025713691,0.025381576,0.025053751,0.02473016,0.024410749,0.024095463,0.023784249,0.023477055,0.023173829,0.022874519,0.022579074,0.022287446,0.021999584,0.021715441,0.021434967,0.021158116,0.020884841,0.020615095,0.020348833,0.02008601,0.019826582,0.019570505,0.019317735,0.019068229,0.018821947,0.018578845,0.018338883,0.018102021,0.017868217,0.017637434,0.017409631,0.017184771,0.016962815,0.016743725,0.016527465,0.016313999,0.016103289,0.015895302,0.01569,0.01548735,0.015287318,0.015089869,0.01489497,0.014702589,0.014512692,0.014325248,0.014140225,0.013957592,0.013777317,0.013599371,0.013423724,0.013250345,0.013079205,0.012910276,0.012743528,0.012578935,0.012416467,0.012256097,0.012097799,0.011941546,0.01178731,0.011635067,0.01148479,0.011336454,0.011190034,0.011045505,0.010902843,0.010762023,0.010623022,0.010485817,0.010350383,0.010216699,0.010084742,0.009954489,0.009825918,0.009699008,0.009573736,0.009450083,0.009328027,0.009207548,0.009088624,0.008971237,0.008855366,0.008740991,0.008628094,0.008516654,0.008406654,0.008298075,0.008190898,0.008085106,0.00798068,0.007877602,0.007775856,0.007675424,0.007576289,0.007478435,0.007381845,0.007286502,0.00719239,0.007099494,0.007007798,0.006917286,0.006827944,0.006739755,0.006652705,0.00656678,0.006481964,0.006398244,0.006315605,0.006234034,0.006153516,0.006074038,0.005995586,0.005918148,0.00584171,0.005766259,0.005691783,0.005618269,0.005545704,0.005474076,0.005403374,0.005333585,0.005264697,0.005196699,0.005129579,0.005063326,0.004997929,0.004933376,0.004869657,0.004806761
67,0.031725779,0.031316013,0.03091154,0.03051229,0.030118198,0.029729195,0.029345217,0.028966198,0.028592075,0.028222783,0.027858262,0.027498448,0.027143282,0.026792703,0.026446652,0.026105071,0.025767901,0.025435086,0.02510657,0.024782297,0.024462212,0.024146262,0.023834392,0.02352655,0.023222684,0.022922743,0.022626676,0.022334433,0.022045965,0.021761222,0.021480157,0.021202722,0.02092887,0.020658556,0.020391733,0.020128356,0.019868381,0.019611764,0.019358461,0.019108429,0.018861628,0.018618013,0.018377546,0.018140184,0.017905887,0.017674617,0.017446335,0.017221,0.016998576,0.016779025,0.016562309,0.016348392,0.016137239,0.015928812,0.015723078,0.015520001,0.015319547,0.015121681,0.014926372,0.014733585,0.014543288,0.014355449,0.014170036,0.013987017,0.013806363,0.013628042,0.013452024,0.013278279,0.013106779,0.012937494,0.012770395,0.012605454,0.012442644,0.012281936,0.012123304,0.011966721,0.011812161,0.011659596,0.011509003,0.011360354,0.011213625,0.011068791,0.010925828,0.010784712,0.010645418,0.010507923,0.010372204,0.010238238,0.010106003,0.009975475,0.009846633,0.009719455,0.00959392,0.009470006,0.009347693,0.009226959,0.009107785,0.00899015,0.008874035,0.008759419,0.008646283,0.008534609,0.008424377,0.008315569,0.008208166,0.008102151,0.007997505,0.00789421,0.007792249,0.007691606,0.007592262,0.007494201,0.007397407,0.007301863,0.007207553,0.007114462,0.007022572,0.00693187,0.006842339,0.006753964,0.006666731,0.006580624,0.00649563,0.006411733,0.00632892,0.006247176,0.006166489,0.006086843,0.006008226,0.005930625,0.005854026,0.005778416,0.005703783,0.005630113,0.005557396,0.005485617,0.005414765,0.005344829,0.005275796,0.005207655
68,0.034492895,0.034047389,0.033607638,0.033173566,0.032745101,0.032322169,0.0319047,0.031492624,0.031085869,0.030684368,0.030288053,0.029896857,0.029510713,0.029129557,0.028753323,0.028381949,0.028015372,0.027653529,0.02729636,0.026943804,0.026595801,0.026252293,0.025913222,0.025578531,0.025248162,0.02492206,0.02460017,0.024282437,0.023968809,0.023659231,0.023353651,0.023052019,0.022754282,0.022460391,0.022170295,0.021883947,0.021601297,0.021322297,0.021046901,0.020775062,0.020506735,0.020241872,0.019980431,0.019722367,0.019467635,0.019216194,0.018968,0.018723012,0.018481188,0.018242487,0.01800687,0.017774296,0.017544725,0.01731812,0.017094441,0.016873652,0.016655714,0.016440591,0.016228247,0.016018645,0.01581175,0.015607528,0.015405943,0.015206962,0.015010551,0.014816677,0.014625306,0.014436408,0.014249949,0.014065899,0.013884226,0.013704899,0.013527888,0.013353164,0.013180696,0.013010456,0.012842415,0.012676544,0.012512815,0.012351202,0.012191675,0.012034209,0.011878777,0.011725352,0.011573909,0.011424422,0.011276866,0.011131215,0.010987446,0.010845534,0.010705454,0.010567184,0.0104307,0.010295978,0.010162997,0.010031733,0.009902164,0.009774269,0.009648026,0.009523414,0.00940041,0.009278996,0.00915915,0.009040851,0.008924081,0.008808819,0.008695045,0.008582741,0.008471888,0.008362466,0.008254457,0.008147844,0.008042608,0.00793873,0.007836195,0.007734983,0.007635079,0.007536466,0.007439126,0.007343043,0.007248201,0.007154585,0.007062177,0.006970963,0.006880927,0.006792054,0.006704328,0.006617736,0.006532262,0.006447893,0.006364612,0.006282408,0.006201265,0.006121171,0.00604211,0.005964071,0.00588704,0.005811004,0.00573595,0.005661865
69,0.037057589,0.036578958,0.036106509,0.035640162,0.035179839,0.034725461,0.034276951,0.033834235,0.033397237,0.032965882,0.032540099,0.032119816,0.031704961,0.031295464,0.030891256,0.030492268,0.030098434,0.029709687,0.029325961,0.028947191,0.028573313,0.028204264,0.027839981,0.027480404,0.027125471,0.026775122,0.026429298,0.026087941,0.025750992,0.025418396,0.025090095,0.024766035,0.02444616,0.024130417,0.023818752,0.023511112,0.023207446,0.022907701,0.022611829,0.022319777,0.022031498,0.021746942,0.021466062,0.021188809,0.020915137,0.020645,0.020378352,0.020115148,0.019855343,0.019598894,0.019345758,0.019095891,0.018849251,0.018605796,0.018365486,0.01812828,0.017894138,0.017663019,0.017434886,0.0172097,0.016987422,0.016768014,0.016551441,0.016337665,0.01612665,0.01591836,0.015712761,0.015509817,0.015309494,0.015111759,0.014916577,0.014723917,0.014533745,0.014346029,0.014160737,0.013977839,0.013797303,0.013619099,0.013443197,0.013269566,0.013098178,0.012929004,0.012762015,0.012597182,0.012434479,0.012273877,0.012115349,0.011958869,0.01180441,0.011651945,0.011501451,0.011352899,0.011206267,0.011061528,0.010918659,0.010777635,0.010638433,0.010501028,0.010365398,0.01023152,0.010099371,0.009968929,0.009840172,0.009713077,0.009587625,0.009463792,0.009341559,0.009220905,0.009101809,0.008984251,0.008868212,0.008753671,0.00864061,0.008529009,0.008418849,0.008310113,0.00820278,0.008096834,0.007992257,0.00788903,0.007787136,0.007686559,0.00758728,0.007489284,0.007392553,0.007297072,0.007202824,0.007109793,0.007017964,0.006927321,0.006837849,0.006749532,0.006662356,0.006576306,0.006491367,0.006407526,0.006324767,0.006243077,0.006162442,0.006082849
70,0.039458145,0.038948509,0.038445455,0.037948899,0.037458756,0.036974944,0.03649738,0.036025985,0.035560678,0.035101381,0.034648017,0.034200507,0.033758778,0.033322754,0.032892362,0.032467529,0.032048183,0.031634253,0.031225669,0.030822362,0.030424265,0.030031309,0.029643429,0.029260558,0.028882633,0.028509589,0.028141363,0.027777893,0.027419117,0.027064976,0.026715408,0.026370355,0.02602976,0.025693563,0.025361708,0.02503414,0.024710802,0.024391641,0.024076602,0.023765631,0.023458678,0.023155689,0.022856613,0.0225614,0.02227,0.021982364,0.021698442,0.021418188,0.021141554,0.020868492,0.020598958,0.020332904,0.020070287,0.019811062,0.019555185,0.019302613,0.019053303,0.018807213,0.018564302,0.018324528,0.018087851,0.01785423,0.017623628,0.017396003,0.017171319,0.016949536,0.016730618,0.016514528,0.016301229,0.016090684,0.015882859,0.015677718,0.015475227,0.015275351,0.015078057,0.01488331,0.01469108,0.014501332,0.014314034,0.014129156,0.013946666,0.013766533,0.013588726,0.013413216,0.013239973,0.013068967,0.01290017,0.012733553,0.012569088,0.012406748,0.012246504,0.012088329,0.011932198,0.011778084,0.011625959,0.0114758,0.01132758,0.011181275,0.011036859,0.010894308,0.010753599,0.010614707,0.010477609,0.010342281,0.010208702,0.010076848,0.009946696,0.009818226,0.009691415,0.009566242,0.009442686,0.009320726,0.00920034,0.00908151,0.008964214,0.008848434,0.008734149,0.00862134,0.008509988,0.008400074,0.008291579,0.008184487,0.008078777,0.007974432,0.007871436,0.007769769,0.007669416,0.007570359,0.007472581,0.007376066,0.007280798,0.00718676,0.007093937,0.007002313,0.006911872,0.006822599,0.006734479,0.006647498,0.006561639,0.00647689
71,0.042724433,0.04217261,0.041627914,0.041090253,0.040559537,0.040035676,0.03951858,0.039008164,0.03850434,0.038007023,0.037516129,0.037031576,0.036553281,0.036081164,0.035615144,0.035155144,0.034701085,0.03425289,0.033810485,0.033373793,0.032942742,0.032517258,0.032097269,0.031682705,0.031273496,0.030869571,0.030470864,0.030077307,0.029688832,0.029305375,0.028926871,0.028553255,0.028184465,0.027820439,0.027461114,0.02710643,0.026756327,0.026410745,0.026069628,0.025732916,0.025400553,0.025072483,0.02474865,0.024429,0.024113478,0.023802032,0.023494608,0.023191155,0.022891621,0.022595956,0.02230411,0.022016033,0.021731677,0.021450993,0.021173935,0.020900455,0.020630508,0.020364047,0.020101028,0.019841406,0.019585137,0.019332178,0.019082486,0.018836019,0.018592736,0.018352594,0.018115555,0.017881577,0.017650621,0.017422648,0.017197619,0.016975497,0.016756244,0.016539822,0.016326196,0.016115329,0.015907186,0.015701731,0.015498929,0.015298747,0.015101151,0.014906106,0.014713581,0.014523542,0.014335958,0.014150797,0.013968027,0.013787618,0.013609539,0.01343376,0.013260251,0.013088984,0.012919928,0.012753056,0.01258834,0.01242575,0.012265261,0.012106844,0.011950474,0.011796123,0.011643766,0.011493377,0.01134493,0.0111984,0.011053763,0.010910995,0.01077007,0.010630965,0.010493657,0.010358122,0.010224338,0.010092282,0.009961931,0.009833264,0.009706259,0.009580894,0.009457149,0.009335002,0.009214432,0.00909542,0.008977944,0.008861987,0.008747526,0.008634544,0.008523022,0.00841294,0.008304279,0.008197022,0.008091151,0.007986646,0.007883492,0.00778167,0.007681163,0.007581954,0.007484027,0.007387364,0.00729195,0.007197768,0.007104802,0.007013038
72,0.047058135,0.046450338,0.045850392,0.045258194,0.044673646,0.044096647,0.0435271,0.04296491,0.042409981,0.04186222,0.041321533,0.04078783,0.040261019,0.039741014,0.039227724,0.038721064,0.038220948,0.037727291,0.037240011,0.036759024,0.036284249,0.035815607,0.035353017,0.034896402,0.034445685,0.034000789,0.03356164,0.033128162,0.032700283,0.032277931,0.031861033,0.031449521,0.031043323,0.030642372,0.030246599,0.029855938,0.029470323,0.029089688,0.028713969,0.028343104,0.027977028,0.02761568,0.027259,0.026906926,0.0265594,0.026216363,0.025877756,0.025543522,0.025213605,0.02488795,0.0245665,0.024249203,0.023936003,0.023626849,0.023321688,0.023020468,0.022723139,0.02242965,0.022139952,0.021853995,0.021571732,0.021293114,0.021018095,0.020746628,0.020478668,0.020214168,0.019953084,0.019695373,0.01944099,0.019189893,0.018942039,0.018697386,0.018455893,0.01821752,0.017982224,0.017749969,0.017520712,0.017294417,0.017071045,0.016850557,0.016632918,0.016418089,0.016206036,0.015996721,0.015790109,0.015586166,0.015384857,0.015186149,0.014990006,0.014796398,0.014605289,0.014416649,0.014230446,0.014046647,0.013865223,0.013686141,0.013509373,0.013334888,0.013162656,0.012992649,0.012824838,0.012659194,0.012495689,0.012334297,0.012174989,0.012017738,0.011862519,0.011709304,0.011558068,0.011408786,0.011261431,0.01111598,0.010972408,0.01083069,0.010690802,0.010552721,0.010416423,0.010281886,0.010149087,0.010018003,0.009888612,0.009760892,0.009634821,0.009510379,0.009387544,0.009266296,0.009146614,0.009028477,0.008911867,0.008796762,0.008683145,0.008570994,0.008460292,0.00835102,0.00824316,0.008136692,0.0080316,0.007927865,0.00782547,0.007724397
73,0.051625498,0.05095871,0.050300534,0.049650859,0.049009575,0.048376574,0.047751749,0.047134994,0.046526204,0.045925278,0.045332114,0.04474661,0.044168669,0.043598192,0.043035084,0.042479249,0.041930592,0.041389023,0.040854448,0.040326777,0.039805922,0.039291794,0.038784306,0.038283374,0.037788911,0.037300834,0.036819062,0.036343512,0.035874104,0.035410759,0.034953398,0.034501945,0.034056322,0.033616455,0.03318227,0.032753692,0.03233065,0.031913071,0.031500887,0.031094025,0.030692419,0.030296,0.029904701,0.029518456,0.029137199,0.028760867,0.028389396,0.028022722,0.027660785,0.027303522,0.026950873,0.026602779,0.026259181,0.025920021,0.025585242,0.025254786,0.024928599,0.024606624,0.024288809,0.023975098,0.023665438,0.023359779,0.023058067,0.022760252,0.022466284,0.022176112,0.021889689,0.021606964,0.021327892,0.021052424,0.020780513,0.020512115,0.020247183,0.019985673,0.019727541,0.019472743,0.019221236,0.018972977,0.018727924,0.018486037,0.018247274,0.018011595,0.017778959,0.017549329,0.017322664,0.017098927,0.016878079,0.016660084,0.016444905,0.016232505,0.016022848,0.015815899,0.015611623,0.015409985,0.015210952,0.015014489,0.014820564,0.014629144,0.014440196,0.014253688,0.014069589,0.013887869,0.013708495,0.013531438,0.013356667,0.013184154,0.01301387,0.012845784,0.01267987,0.012516098,0.012354442,0.012194874,0.012037367,0.011881894,0.011728429,0.011576946,0.01142742,0.011279825,0.011134136,0.010990329,0.010848379,0.010708263,0.010569957,0.010433436,0.01029868,0.010165663,0.010034365,0.009904762,0.009776834,0.009650558,0.009525912,0.009402877,0.009281431,0.009161553,0.009043223,0.008926422,0.00881113,0.008697327,0.008584993,0.00847411
74,0.055991565,0.055284969,0.054587289,0.053898414,0.053218233,0.052546635,0.051883512,0.051228758,0.050582267,0.049943934,0.049313657,0.048691334,0.048076864,0.047470148,0.04687109,0.046279591,0.045695556,0.045118892,0.044549506,0.043987304,0.043432198,0.042884097,0.042342913,0.041808558,0.041280947,0.040759994,0.040245615,0.039737728,0.03923625,0.0387411,0.038252199,0.037769468,0.037292829,0.036822205,0.03635752,0.035898699,0.035445668,0.034998355,0.034556686,0.034120591,0.03369,0.033264842,0.03284505,0.032430556,0.032021292,0.031617193,0.031218194,0.03082423,0.030435237,0.030051154,0.029671917,0.029297467,0.028927742,0.028562682,0.02820223,0.027846327,0.027494914,0.027147937,0.026805338,0.026467063,0.026133057,0.025803266,0.025477636,0.025156116,0.024838654,0.024525197,0.024215697,0.023910102,0.023608364,0.023310434,0.023016263,0.022725805,0.022439012,0.022155839,0.021876239,0.021600167,0.02132758,0.021058432,0.020792681,0.020530284,0.020271198,0.020015382,0.019762794,0.019513393,0.01926714,0.019023995,0.018783918,0.01854687,0.018312814,0.018081712,0.017853527,0.017628221,0.017405758,0.017186102,0.016969219,0.016755073,0.016543629,0.016334853,0.016128712,0.015925173,0.015724202,0.015525767,0.015329837,0.015136379,0.014945363,0.014756757,0.014570531,0.014386655,0.0142051,0.014025836,0.013848834,0.013674066,0.013501504,0.013331119,0.013162884,0.012996773,0.012832757,0.012670812,0.01251091,0.012353026,0.012197135,0.012043211,0.011891229,0.011741165,0.011592995,0.011446695,0.011302241,0.011159611,0.01101878,0.010879726,0.010742427,0.010606861,0.010473006,0.01034084,0.010210341,0.01008149,0.009954265,0.009828645,0.00970461,0.009582141
75,0.060474266,0.059729015,0.058992949,0.058265953,0.057547916,0.056838728,0.056138279,0.055446463,0.054763172,0.054088301,0.053421748,0.052763408,0.052113182,0.051470968,0.050836669,0.050210186,0.049591424,0.048980287,0.048376682,0.047780515,0.047191695,0.046610131,0.046035734,0.045468416,0.044908088,0.044354666,0.043808064,0.043268199,0.042734986,0.042208344,0.041688192,0.04117445,0.040667039,0.040165882,0.0396709,0.039182018,0.038699161,0.038222254,0.037751225,0.037286,0.036826508,0.036372679,0.035924443,0.03548173,0.035044473,0.034612605,0.034186059,0.033764769,0.033348671,0.032937701,0.032531795,0.032130892,0.031734929,0.031343845,0.030957581,0.030576077,0.030199275,0.029827116,0.029459544,0.029096501,0.028737932,0.028383782,0.028033996,0.027688521,0.027347303,0.02701029,0.026677431,0.026348673,0.026023967,0.025703262,0.02538651,0.025073661,0.024764667,0.024459481,0.024158056,0.023860346,0.023566305,0.023275887,0.022989048,0.022705744,0.022425931,0.022149566,0.021876608,0.021607013,0.02134074,0.021077749,0.020817998,0.020561449,0.020308061,0.020057796,0.019810615,0.01956648,0.019325354,0.019087199,0.018851979,0.018619658,0.0183902,0.01816357,0.017939732,0.017718653,0.017500298,0.017284634,0.017071628,0.016861247,0.016653459,0.016448231,0.016245532,0.016045331,0.015847598,0.015652301,0.015459411,0.015268898,0.015080732,0.014894886,0.01471133,0.014530036,0.014350976,0.014174122,0.013999448,0.013826927,0.013656532,0.013488236,0.013322015,0.013157842,0.012995692,0.01283554,0.012677362,0.012521134,0.01236683,0.012214429,0.012063905,0.011915236,0.011768399,0.011623372,0.011480132,0.011338658,0.011198926,0.011060917,0.010924609,0.01078998
76,0.064829517,0.064049807,0.063279474,0.062518406,0.061766492,0.061023621,0.060289684,0.059564575,0.058848186,0.058140414,0.057441154,0.056750304,0.056067763,0.055393431,0.054727209,0.054069,0.053418708,0.052776236,0.052141491,0.051514381,0.050894813,0.050282697,0.049677942,0.049080461,0.048490166,0.04790697,0.047330789,0.046761537,0.046199132,0.045643491,0.045094533,0.044552177,0.044016344,0.043486955,0.042963934,0.042447203,0.041936686,0.04143231,0.040934,0.040441683,0.039955287,0.039474742,0.038999975,0.038530919,0.038067504,0.037609663,0.037157328,0.036710434,0.036268914,0.035832705,0.035401741,0.034975962,0.034555303,0.034139703,0.033729102,0.033323439,0.032922655,0.032526691,0.03213549,0.031748993,0.031367145,0.03098989,0.030617172,0.030248936,0.029885129,0.029525698,0.02917059,0.028819753,0.028473135,0.028130686,0.027792356,0.027458095,0.027127854,0.026801585,0.02647924,0.026160771,0.025846133,0.02553528,0.025228165,0.024924743,0.024624971,0.024328804,0.0240362,0.023747114,0.023461505,0.023179332,0.022900552,0.022625125,0.022353011,0.022084169,0.021818561,0.021556147,0.021296889,0.02104075,0.020787691,0.020537675,0.020290667,0.020046629,0.019805526,0.019567324,0.019331986,0.019099478,0.018869767,0.018642819,0.0184186,0.018197078,0.01797822,0.017761994,0.017548369,0.017337313,0.017128796,0.016922786,0.016719254,0.01651817,0.016319505,0.016123229,0.015929313,0.01573773,0.015548451,0.015361448,0.015176695,0.014994163,0.014813827,0.01463566,0.014459636,0.014285728,0.014113913,0.013944163,0.013776456,0.013610765,0.013447067,0.013285338,0.013125554,0.012967692,0.012811728,0.01265764,0.012505406,0.012355002,0.012206407,0.0120596
